subject,frame_idx,pred_prob,pred_label,true_label
01,0,0.00034988109837286174,0,1
01,1,0.0005674837011611089,0,1
01,2,0.0006393579048259804,0,1
01,3,0.0009817668396863155,0,1
01,4,0.0009147301141638308,0,1
01,5,0.0009524984867312014,0,1
01,6,0.0008673827163875103,0,1
01,8,0.0003827219916274771,0,1
01,9,0.0003045859950361773,0,1
01,10,0.00025755752867553385,0,1
01,11,0.0002524104987969622,0,1
01,12,0.0002739804913289845,0,1
01,13,0.00027222302451264114,0,1
01,14,0.0002526665077311918,0,1
01,15,0.0002367402892559767,0,1
01,16,0.0002064971486106515,0,1
01,17,0.00021771013271063567,0,1
01,18,0.0003147933486616239,0,1
01,19,0.0004887000744929537,0,1
01,20,0.0005254503223113716,0,1
01,21,0.0006884035712573678,0,1
01,22,0.0006587213312741369,0,1
01,23,0.0005520992475794628,0,1
01,24,0.000375874261953868,0,1
01,25,0.0003330329345772043,0,1
01,26,0.00016146680864039808,0,1
01,27,0.0001481580067775212,0,1
01,28,0.00014528884348692374,0,1
01,29,0.0001415327613358386,0,1
01,30,0.0001296326532610692,0,1
01,31,0.00012604404910234734,0,1
01,32,0.00012933039106428624,0,1
01,33,0.00012395290250424295,0,1
01,34,0.00011305218358756975,0,1
01,35,0.00010123868996743113,0,1
01,36,9.6377897716593e-05,0,1
01,37,8.565794851165265e-05,0,1
01,38,8.247426740126684e-05,0,1
01,39,8.579563291277736e-05,0,1
01,40,0.00011328638211125508,0,1
01,41,0.00011517012753756717,0,1
01,42,0.0001235938412719406,0,1
01,43,0.00013828743540216236,0,1
01,44,0.00016170617600437255,0,1
01,45,0.00014786269748583435,0,1
01,46,0.00015223305526887999,0,1
01,47,0.00016312493826262653,0,1
01,48,0.00016232644848059862,0,1
01,49,0.00014137437101453544,0,1
01,50,0.00013301109138410538,0,1
01,51,0.00012542630429379642,0,1
01,52,0.00010932305740425363,0,1
01,53,9.80361393885687e-05,0,1
01,54,9.82017576461658e-05,0,1
01,55,0.00010186058207182214,0,1
